Date,Open,High,Low,Close
7/23/2013,8152.72,8220.89,8145.09,8214.65
7/24/2013,8222.85,8233.1,8172.23,8196.19
7/25/2013,8173.19,8203.49,8140.41,8163.58
7/26/2013,8188.36,8222.82,8135.73,8149.4
7/29/2013,8146.14,8163.89,8074.29,8084.5
7/30/2013,8113.17,8176.74,8112.91,8163.55
7/31/2013,8163.44,8170.57,8107.6,8107.94
8/1/2013,8110.73,8113.4,8056.22,8056.22
8/2/2013,8114.51,8162.91,8087.1,8099.88
8/5/2013,8104.2,8143.44,8075.99,8138.63
8/6/2013,8129.85,8129.85,8028.93,8038.91
8/7/2013,7993.57,7993.57,7921.29,7921.29
8/8/2013,7910.2,7932.35,7894.18,7907.67
8/9/2013,7955,7955,7853.97,7856.14
8/12/2013,7878.22,7908.68,7862.04,7903.38
8/13/2013,7935.79,7986.27,7935.79,7986.27
8/14/2013,7978.74,7981.56,7926.23,7951.33
8/15/2013,7903.01,7916.02,7850.27,7887.26
8/16/2013,7854.68,7949.43,7850.49,7925
8/19/2013,7937.45,7944.74,7888.87,7900.21
8/20/2013,7896.38,7924.52,7829.78,7832.65
8/22/2013,7779.44,7825.56,7737.33,7814.38
8/23/2013,7863.73,7895.13,7845.92,7873.31
8/26/2013,7906.52,7913.74,7874.05,7894.97
8/27/2013,7875.93,7895.23,7820.84,7820.84
8/28/2013,7776.87,7834.11,7761.76,7824.54
8/29/2013,7841.99,7931.05,7841.99,7917.66
8/30/2013,7949.99,8021.89,7936.82,8021.89
9/2/2013,8010.15,8052.71,7993.13,8038.86
9/3/2013,8095.66,8102.66,8067.62,8088.37
9/4/2013,8066.67,8094.12,8041.49,8083.44
9/5/2013,8109.24,8169.1,8107.22,8169.1
9/6/2013,8180.53,8182.56,8155.5,8164.2
9/9/2013,8176.47,8192.11,8117.87,8192.11
9/10/2013,8217.21,8238.91,8155.87,8208.77
9/11/2013,8174.54,8208.99,8137.07,8208.99
9/12/2013,8180.38,8226.61,8177.03,8225.36
9/13/2013,8210.15,8228.67,8162.14,8168.2
9/16/2013,8189.61,8255.34,8189.61,8255.34
